antecedents	consequents	antecedent support	consequent support	support	confidence	lift	representativity	leverage	conviction	zhangs_metric	jaccard	certainty	kulczynski
frozenset({'housing_no', 'age_middle-aged', 'balance_low'})	frozenset({'credit_no'})	0.16832559168325592	0.9831895598318956	0.16589250165892502	0.985545335085414	1.0023960539755132	1.0	0.0003965372634212594	1.1629768152661355	0.002874113475177407	0.16831238779174146	0.140137630541534	0.5771371219859016
frozenset({'housing_yes', 'age_middle-aged', 'balance_low'})	frozenset({'credit_no'})	0.28975890289758904	0.9831895598318956	0.2871046228710462	0.9908396946564885	1.007780935779974	1.0	0.002216694673792652	1.8351397183513807	0.01087075965275355	0.29122728292573474	0.4550823623945311	0.6414265964845997
frozenset({'loan_no', 'age_middle-aged', 'balance_low'})	frozenset({'credit_no'})	0.39106392391063927	0.9831895598318956	0.38752488387524886	0.9909502262443439	1.00789335722175	1.0	0.0030349166594135224	1.857553638575543	0.012861021683277808	0.39273705447209145	0.4616575375089326	0.6925504787014746
frozenset({'subscribed_term_d_no', 'age_middle-aged', 'balance_low'})	frozenset({'credit_no'})	0.41163459411634595	0.9831895598318956	0.40743198407431985	0.9897904352498657	1.0067137362800096	1.0	0.0027171486734886563	1.6465383764653818	0.011334729331471931	0.41263440860215056	0.39266523374529755	0.7020943177374188
frozenset({'loan_no', 'housing_no', 'age_middle-aged'})	frozenset({'credit_no'})	0.1696527316965273	0.9831895598318956	0.16744083167440832	0.9869621903520209	1.0038371344390296	1.0	0.000640037073420946	1.2893607608936144	0.004603456005360058	0.16992143658810324	0.22442187607219238	0.5786329511940083
frozenset({'housing_no', 'subscribed_term_d_no', 'age_middle-aged'})	frozenset({'credit_no'})	0.1705374917053749	0.9831895598318956	0.1678832116788321	0.9844357976653696	1.001267545836926	1.0	0.0002125302741889934	1.080070780800704	0.001526218708827318	0.17029391967691274	0.0741347532254728	0.5775947267291978
frozenset({'loan_no', 'housing_yes', 'age_middle-aged'})	frozenset({'credit_no'})	0.28909533289095335	0.9831895598318956	0.2857774828577748	0.988523335883703	1.005424972222772	1.0	0.0015419697632630958	1.4647496866474796	0.007589907544585322	0.2896860986547085	0.317289493818701	0.6395935014626614
frozenset({'credit_no', 'housing_yes', 'age_middle-aged'})	frozenset({'subscribed_term_d_no'})	0.3410749834107498	0.8847600088476001	0.31276266312762663	0.9169909208819715	1.0364289883268483	1.0	0.010993157787436536	1.388281768414069	0.05334227855241277	0.3425387596899224	0.27968513110824056	0.6352454604409857
frozenset({'housing_yes', 'age_middle-aged', 'subscribed_term_d_no'})	frozenset({'credit_no'})	0.3171864631718646	0.9831895598318956	0.31276266312762663	0.9860529986052999	1.002912397456594	1.0	0.0009082440170453121	1.205308560053092	0.004252903424453381	0.31668533034714447	0.17033693019159218	0.6520816174128862
frozenset({'housing_yes', 'age_middle-aged'})	frozenset({'credit_no', 'subscribed_term_d_no'})	0.3459411634594116	0.8699402786994028	0.31276266312762663	0.9040920716112533	1.0392576292281912	1.0	0.011814510974150427	1.3560893607608941	0.057754260860164996	0.3463139848150869	0.2625854689701971	0.6318070325002618
frozenset({'loan_no', 'subscribed_term_d_no', 'age_middle-aged'})	frozenset({'credit_no'})	0.41008626410086263	0.9831895598318956	0.4054412740544127	0.988673139158576	1.0055773368134808	1.0	0.00224874055997909	1.4841217176983559	0.0094020571487483	0.4104343931930138	0.32620081757792346	0.7005232962384556
frozenset({'housing_yes', 'age_middle-aged', 'balance_low'})	frozenset({'subscribed_term_d_no'})	0.28975890289758904	0.8847600088476001	0.2643220526432205	0.9122137404580152	1.0310295801526717	1.0	0.007954963151878713	1.3127338122577716	0.04237395250896149	0.29040097205346294	0.23823094167118353	0.6054818702290076
frozenset({'loan_no', 'housing_yes', 'age_middle-aged'})	frozenset({'subscribed_term_d_no'})	0.28909533289095335	0.8847600088476001	0.26343729263437293	0.9112471308339709	1.0299370696250956	1.0	0.0076573033479731545	1.298436796863678	0.040887186986823434	0.2893586005830903	0.22984314491436175	0.6044985654169854
frozenset({'age_senior', 'job_white-collar', 'marital_married'})	frozenset({'credit_no'})	0.10595001105950011	0.9831895598318956	0.10484406104844061	0.989561586638831	1.006480974846829	1.0	0.0006751163106662322	1.6104401681044145	0.007202329130626378	0.10651685393258425	0.3790517525546693	0.5480991285275145
frozenset({'age_senior', 'job_white-collar', 'balance_low'})	frozenset({'credit_no'})	0.12541473125414732	0.9831895598318956	0.12497235124972352	0.9964726631393298	1.0135102159849068	1.0	0.0016658968315229339	4.765759787657598	0.015241650664052512	0.12705194513154935	0.7901698691172375	0.5617908872502049
frozenset({'loan_no', 'age_senior', 'job_white-collar'})	frozenset({'credit_no'})	0.12408759124087591	0.9831895598318956	0.12253926122539262	0.9875222816399287	1.0044068020909152	1.0	0.0005376370126756458	1.347236704900941	0.005009025270758174	0.12443845462713388	0.2577399380804968	0.5560783511686708
frozenset({'subscribed_term_d_no', 'age_senior', 'job_white-collar'})	frozenset({'credit_no'})	0.1291749612917496	0.9831895598318956	0.12740544127405443	0.9863013698630139	1.0031650153319878	1.0	0.000401967940316994	1.2271621322716362	0.003623035023848143	0.12935099932629687	0.1851117519827064	0.5579425859438804
frozenset({'education_secondary', 'age_senior', 'marital_married'})	frozenset({'credit_no'})	0.12121212121212122	0.9831895598318956	0.11900022119000221	0.9817518248175182	0.9985376827896513	1.0	-0.000174270910833621	0.9212121212121195	-0.0016636805733299474	0.12076318742985408	-0.08552631578947568	0.551393347729344
frozenset({'age_senior', 'balance_low', 'marital_married'})	frozenset({'credit_no'})	0.2158814421588144	0.9831895598318956	0.21477549214775493	0.9948770491803279	1.0118873204374044	1.0	0.0025231120557553666	3.28139792081402	0.01498201002557976	0.21820224719101125	0.6952518334771393	0.6066623716092866
frozenset({'age_senior', 'housing_no', 'marital_married'})	frozenset({'credit_no'})	0.1369166113691661	0.9831895598318956	0.1351470913514709	0.987075928917609	1.0039528176910035	1.0	0.0005321084857457803	1.3007078080070713	0.004561847086684414	0.13721086907702673	0.23118782416460787	0.5622668733451937
frozenset({'housing_yes', 'age_senior', 'marital_married'})	frozenset({'credit_no'})	0.11435523114355231	0.9831895598318956	0.11280690112806901	0.9864603481624759	1.0033267118205969	1.0	0.0003740317555651351	1.241571080987142	0.00374380521439345	0.11455525606469004	0.19456886898096487	0.5505980031026103
frozenset({'loan_no', 'age_senior', 'marital_married'})	frozenset({'credit_no'})	0.2099093120990931	0.9831895598318956	0.20791860207918603	0.9905163329820865	1.007452045312039	1.0	0.0015379579118626752	1.7725675243923635	0.009362119082223544	0.21104625056129322	0.435846597526489	0.6009949493931805
frozenset({'subscribed_term_d_no', 'age_senior', 'marital_married'})	frozenset({'credit_no'})	0.22539261225392612	0.9831895598318956	0.22229595222295953	0.9862610402355251	1.0031239961540628	1.0	0.0006922889916607944	1.2235598950927464	0.0040204460279983	0.22538685803991929	0.18271266980011674	0.6061788890716433
frozenset({'housing_yes', 'age_senior', 'marital_married'})	frozenset({'subscribed_term_d_no'})	0.11435523114355231	0.8847600088476001	0.10572882105728822	0.9245647969052225	1.0449893617021278	1.0	0.004551885738949518	1.5276686006613034	0.04861143041059363	0.1183461252785343	0.3454077673867775	0.5220323984526113
frozenset({'education_secondary', 'age_senior', 'balance_low'})	frozenset({'credit_no'})	0.1342623313426233	0.9831895598318956	0.13293519132935191	0.9901153212520594	1.0070441771384837	1.0	0.0009298688745939809	1.700656197006572	0.008079703645006606	0.1350258368905864	0.4119916760600052	0.562661710119843
frozenset({'loan_no', 'education_secondary', 'age_senior'})	frozenset({'credit_no'})	0.123866401238664	0.9831895598318956	0.12143331121433311	0.9803571428571429	0.9971191547485136	1.0	-0.0003508412974699282	0.8558042267398634	-0.003286795981226188	0.12320466786355475	-0.16849154135337932	0.5519333520809899
frozenset({'education_secondary', 'subscribed_term_d_no', 'age_senior'})	frozenset({'credit_no'})	0.13558947135589472	0.9831895598318956	0.13227162132271622	0.9755301794453507	0.9922096605787245	1.0	-0.0010385313375253225	0.6869866548698655	-0.009001314979872417	0.13408071748878925	-0.455632351678546	0.5550316813987158
frozenset({'age_senior', 'housing_no', 'balance_low'})	frozenset({'credit_no'})	0.15239991152399912	0.9831895598318956	0.1510727715107277	0.9912917271407836	1.008240697053652	1.0	0.0012347695810271675	1.9303988793039608	0.009642923733864594	0.1534486632217479	0.48197234741424655	0.5724737600833277
frozenset({'housing_yes', 'age_senior', 'balance_low'})	frozenset({'credit_no'})	0.13160805131608053	0.9831895598318956	0.1311656713116567	0.9966386554621848	1.0136790464217182	1.0	0.0017700092678659685	5.001105950010912	0.015539590347224522	0.13334832471328986	0.8000442282175969	0.5650234897108449
frozenset({'loan_no', 'age_senior', 'balance_low'})	frozenset({'credit_no'})	0.2393275823932758	0.9831895598318956	0.23800044238000442	0.9944547134935305	1.0114577637129925	1.0	0.002696061991127846	3.031482710314849	0.014892048457935524	0.24174342844304647	0.6701284171612049	0.6182622273879351
frozenset({'subscribed_term_d_no', 'age_senior', 'balance_low'})	frozenset({'credit_no'})	0.25060827250608275	0.9831895598318956	0.24905994249059943	0.9938217122683142	1.010813939519696	1.0	0.0026645053551121733	2.72088981578031	0.014275910590297624	0.2529200359389039	0.6324731732243207	0.6235700237382066
frozenset({'loan_no', 'age_senior', 'housing_no'})	frozenset({'credit_no'})	0.1435523114355231	0.9831895598318956	0.14222517142225172	0.9907550077041604	1.0076948008617568	1.0	0.0010860375291085744	1.8183292781833154	0.00891594797115812	0.14446191866996183	0.4500446030330131	0.5677059627947123
frozenset({'subscribed_term_d_no', 'age_senior', 'housing_no'})	frozenset({'credit_no'})	0.1512939615129396	0.9831895598318956	0.14908206149082062	0.9853801169590644	1.0022280109723127	1.0	0.0003314180656897592	1.1498341074983434	0.0026193497794781088	0.15129068462401796	0.13030932594644673	0.5685055815391498
frozenset({'loan_no', 'housing_yes', 'age_senior'})	frozenset({'credit_no'})	0.1335987613359876	0.9831895598318956	0.1311656713116567	0.9817880794701987	0.998574557319408	1.0	-0.00018723604035941754	0.9230459874122817	-0.001644883882458899	0.13307899461400358	-0.0833696409898876	0.5575982017148519
frozenset({'credit_no', 'housing_yes', 'age_senior'})	frozenset({'subscribed_term_d_no'})	0.15328467153284672	0.8847600088476001	0.13979208139792082	0.911976911976912	1.0307619047619048	1.0	0.004171934056317883	1.3092018666985763	0.03524661719773027	0.15562669293277517	0.23617585229869317	0.534988455988456
frozenset({'housing_yes', 'age_senior', 'subscribed_term_d_no'})	frozenset({'credit_no'})	0.1428887414288874	0.9831895598318956	0.13979208139792082	0.9783281733746131	0.9950554942242128	1.0	-0.000694637392480546	0.7756817391853917	-0.005764051448564006	0.14173581520520295	-0.2891885285970295	0.5602552002981052
frozenset({'loan_no', 'subscribed_term_d_no', 'age_senior'})	frozenset({'credit_no'})	0.24176067241760674	0.9831895598318956	0.23866401238664012	0.9871912168344007	1.0040700767847752	1.0	0.0009674432877102568	1.312415078838433	0.00534604083689569	0.24198250728862974	0.2380459382674415	0.6149679368761429
frozenset({'housing_yes', 'age_senior', 'balance_low'})	frozenset({'subscribed_term_d_no'})	0.13160805131608053	0.8847600088476001	0.12032736120327361	0.9142857142857143	1.0333714285714286	1.0	0.0038858205564428067	1.344466563444665	0.03718797758532854	0.13428783016539125	0.25621058404167785	0.5251428571428571
frozenset({'loan_no', 'housing_yes', 'age_senior'})	frozenset({'subscribed_term_d_no'})	0.1335987613359876	0.8847600088476001	0.12143331121433311	0.9089403973509934	1.0273298841059604	1.0	0.0032304699526762987	1.2655446301099922	0.030704978950750847	0.13538840937114674	0.20982636549681616	0.5230951986754967
frozenset({'job_manual-labor', 'education_secondary', 'marital_married'})	frozenset({'credit_no'})	0.13293519132935191	0.9831895598318956	0.13138686131386862	0.9883527454242929	1.0052514650310973	1.0	0.0006863690645942944	1.4432963630043933	0.006024960489246318	0.13342318059299194	0.30714160609510527	0.5609930206311565
frozenset({'job_manual-labor', 'education_secondary', 'marital_married'})	frozenset({'subscribed_term_d_no'})	0.13293519132935191	0.8847600088476001	0.123866401238664	0.9317803660565723	1.0531447587354408	1.0	0.006250660181949197	1.6892496264046901	0.05819970845481044	0.13857955951497156	0.40802118031048656	0.5358901830282862
frozenset({'job_manual-labor', 'balance_low', 'marital_married'})	frozenset({'credit_no'})	0.19022340190223402	0.9831895598318956	0.18933864189338642	0.9953488372093023	1.0123671750333534	1.0	0.0023129791074031902	3.614244636142457	0.015085761257202136	0.19240278714317827	0.7233170134638931	0.5939623826091506
frozenset({'job_manual-labor', 'housing_yes', 'marital_married'})	frozenset({'credit_no'})	0.15726609157266092	0.9831895598318956	0.1552753815527538	0.9873417721518987	1.0042232062764305	1.0	0.0006530022029467286	1.3280247732802406	0.004990241604414716	0.1576111360574764	0.24700199866755093	0.5726360154347795
frozenset({'loan_no', 'job_manual-labor', 'marital_married'})	frozenset({'credit_no'})	0.18535722185357223	0.9831895598318956	0.18336651183366512	0.9892601431980906	1.0061743773675067	1.0	0.001125226467788426	1.565238762319046	0.007532735251818803	0.18612483161203414	0.3611198341916811	0.5878809152435898
frozenset({'credit_no', 'job_manual-labor', 'marital_married'})	frozenset({'subscribed_term_d_no'})	0.22119000221190002	0.8847600088476001	0.20880336208803363	0.9440000000000001	1.066956	1.0	0.01310329377403227	2.0578569848642863	0.08057707026605497	0.23274161735700197	0.5140575815738969	0.5900000000000001
frozenset({'job_manual-labor', 'subscribed_term_d_no', 'marital_married'})	frozenset({'credit_no'})	0.21123645211236453	0.9831895598318956	0.20880336208803363	0.9884816753926702	1.0053825994263805	1.0	0.0011178877152266675	1.4594518509581575	0.006787562858256495	0.2118491921005386	0.3148112427666036	0.6004275643555027
frozenset({'job_manual-labor', 'marital_married'})	frozenset({'credit_no', 'subscribed_term_d_no'})	0.22406547224065473	0.8699402786994028	0.20880336208803363	0.9318854886475815	1.0712062787123608	1.0	0.013879782720085138	1.9094275025725362	0.0856682908799257	0.23588205897051473	0.4762828132240064	0.5859529146772106
frozenset({'job_manual-labor', 'balance_low', 'marital_married'})	frozenset({'subscribed_term_d_no'})	0.19022340190223402	0.8847600088476001	0.17850033178500332	0.9383720930232559	1.060595058139535	1.0	0.010198273034962152	1.869931931906868	0.07055412098521974	0.1991117690599556	0.46522117573539296	0.5700610465116279
frozenset({'job_manual-labor', 'housing_yes', 'marital_married'})	frozenset({'subscribed_term_d_no'})	0.15726609157266092	0.8847600088476001	0.14974563149745632	0.9521800281293952	1.0762014767932488	1.0	0.010602882926201346	2.409871579686949	0.08401935356307925	0.16782350024789294	0.5850401289308936	0.5607150140646976
frozenset({'loan_no', 'job_manual-labor', 'marital_married'})	frozenset({'subscribed_term_d_no'})	0.18535722185357223	0.8847600088476001	0.17407653174076532	0.9391408114558472	1.0614639021479713	1.0	0.01007987449363218	1.8935512271708033	0.07108004392585039	0.19427301900765243	0.47189176313221687	0.5679454057279236
frozenset({'job_manual-labor', 'education_secondary', 'balance_low'})	frozenset({'credit_no'})	0.16943154169431543	0.9831895598318956	0.16832559168325592	0.9934725848563968	1.0104588427752013	1.0	0.0017422687831824546	2.5753594337535595	0.012462052348948515	0.17101123595505616	0.6117046859969715	0.5823380922032265
frozenset({'job_manual-labor', 'education_secondary', 'housing_yes'})	frozenset({'credit_no'})	0.1462065914620659	0.9831895598318956	0.14399469143994692	0.9848714069591529	1.0017106031186345	1.0	0.00024589713583655914	1.1111700951117063	0.0020001114268205695	0.14612794612794613	0.10004777450434392	0.5656640499362694
frozenset({'loan_no', 'job_manual-labor', 'education_secondary'})	frozenset({'credit_no'})	0.16478655164786551	0.9831895598318956	0.1621322716213227	0.9838926174496644	1.0007150784004348	1.0	0.00011585444044187598	1.0436481604364787	0.0008555506740350985	0.16446039937177473	0.04182267749911432	0.5743985022006477
frozenset({'credit_no', 'education_secondary', 'job_manual-labor'})	frozenset({'subscribed_term_d_no'})	0.19907100199071	0.8847600088476001	0.181375801813758	0.9111111111111111	1.0297833333333333	1.0	0.005245740331156795	1.2964499004644987	0.03611049366500286	0.20098039215686275	0.22866282789507342	0.5580555555555555
frozenset({'job_manual-labor', 'education_secondary', 'subscribed_term_d_no'})	frozenset({'credit_no'})	0.1838088918380889	0.9831895598318956	0.181375801813758	0.98676293622142	1.0036344734886478	1.0	0.0006568183542788597	1.269952343608614	0.004436843148919244	0.18402154398563733	0.21256887706631178	0.585619938301936
frozenset({'job_manual-labor', 'education_secondary', 'balance_low'})	frozenset({'subscribed_term_d_no'})	0.16943154169431543	0.8847600088476001	0.15306348153063482	0.9033942558746736	1.0210613577023497	1.0	0.0031572292021097847	1.1928896381451122	0.024834709789644645	0.16985763377515956	0.16169948331938447	0.5381971279373368
frozenset({'job_manual-labor', 'education_secondary', 'housing_yes'})	frozenset({'subscribed_term_d_no'})	0.1462065914620659	0.8847600088476001	0.1351470913514709	0.9243570347957639	1.0447545385779122	1.0	0.005789346195916006	1.5234726830347254	0.050172994242005234	0.1508641975308642	0.34360490270949845	0.5385535173978819
frozenset({'loan_no', 'job_manual-labor', 'education_secondary'})	frozenset({'subscribed_term_d_no'})	0.16478655164786551	0.8847600088476001	0.14886087148860871	0.9033557046979865	1.0210177852348994	1.0	0.0030643205946777052	1.1924137973408042	0.0246465516155841	0.16527504911591354	0.1613649538188045	0.5358028523489933
frozenset({'job_manual-labor', 'housing_yes', 'balance_low'})	frozenset({'credit_no'})	0.1888962618889626	0.9831895598318956	0.188011501880115	0.9953161592505855	1.012333938351383	1.0	0.0022906692996153832	3.589028975890286	0.015021094339017292	0.19105416947628676	0.7213731048933807	0.5932711279942466
frozenset({'loan_no', 'job_manual-labor', 'balance_low'})	frozenset({'credit_no'})	0.23247069232470693	0.9831895598318956	0.23114355231143552	0.9942911512844909	1.0112914049397488	1.0	0.0025807946508908663	2.9446287694462354	0.014547109192945537	0.2347787014154123	0.6603986178576734	0.6146933821664299
frozenset({'credit_no', 'job_manual-labor', 'balance_low'})	frozenset({'subscribed_term_d_no'})	0.2731696527316965	0.8847600088476001	0.2510506525105065	0.9190283400809717	1.0387317813765182	1.0	0.00936106814271484	1.4232138907321392	0.051301610624167014	0.2768292682926829	0.29736492419591737	0.6013891700404859
frozenset({'job_manual-labor', 'subscribed_term_d_no', 'balance_low'})	frozenset({'credit_no'})	0.252156602521566	0.9831895598318956	0.2510506525105065	0.9956140350877193	1.0126369072287016	1.0	0.0031329134686217674	3.8327803583277915	0.016686927596167744	0.2550561797752809	0.7390927977839327	0.6254785586012275
frozenset({'job_manual-labor', 'balance_low'})	frozenset({'credit_no', 'subscribed_term_d_no'})	0.2749391727493917	0.8699402786994028	0.2510506525105065	0.913113435237329	1.0496277245634285	1.0	0.011869991943517427	1.4968910516355762	0.0652100641575259	0.28087107151695123	0.33194870868701426	0.6008486067618122
frozenset({'loan_no', 'job_manual-labor', 'housing_yes'})	frozenset({'credit_no'})	0.192435301924353	0.9831895598318956	0.18955983189559833	0.9850574712643679	1.001899848725806	1.0	0.00035945210047574894	1.125006380480842	0.0023481043060724215	0.19223867205024678	0.11111615245009776	0.588929185575941
frozenset({'credit_no', 'housing_yes', 'job_manual-labor'})	frozenset({'subscribed_term_d_no'})	0.22229595222295953	0.8847600088476001	0.20769741207697412	0.9343283582089552	1.0560246268656717	1.0	0.011018843421402746	1.7547907743660893	0.06821667811592451	0.23093949827840626	0.43013149225083785	0.5845391791044776
frozenset({'job_manual-labor', 'housing_yes', 'subscribed_term_d_no'})	frozenset({'credit_no'})	0.21035169210351692	0.9831895598318956	0.20769741207697412	0.9873817034700315	1.004263820334761	1.0	0.0008818245078228981	1.3322273833222704	0.005376719377847034	0.21067982948171415	0.2493773866843746	0.5993151486978954
frozenset({'job_manual-labor', 'housing_yes'})	frozenset({'credit_no', 'subscribed_term_d_no'})	0.22539261225392612	0.8699402786994028	0.20769741207697412	0.9214916584887144	1.0592585273398112	1.0	0.011619300156007178	1.6566357000663559	0.07222162415634684	0.23398953401445305	0.39636698644128854	0.5801203525090406
frozenset({'loan_no', 'credit_no', 'job_manual-labor'})	frozenset({'subscribed_term_d_no'})	0.26874585268745854	0.8847600088476001	0.24596328245963284	0.9152263374485596	1.0344345679012346	1.0	0.0081876994581212	1.3593843616520955	0.04552220292731339	0.2710212039970753	0.26437288215919025	0.5966131687242798
frozenset({'loan_no', 'job_manual-labor', 'subscribed_term_d_no'})	frozenset({'credit_no'})	0.24905994249059943	0.9831895598318956	0.24596328245963284	0.9875666074600356	1.004451885787811	1.0	0.0010901472305431537	1.352039687806114	0.005902141320816739	0.24938326979143305	0.2603767411423779	0.6188676681844609
frozenset({'loan_no', 'job_manual-labor'})	frozenset({'credit_no', 'subscribed_term_d_no'})	0.2725060827250608	0.8699402786994028	0.24596328245963284	0.9025974025974026	1.0375395009262285	1.0	0.008899264906510912	1.3352798053527979	0.04973412574288403	0.2743646681470515	0.2510932944606414	0.5926666138336619
frozenset({'job_manual-labor', 'housing_yes', 'balance_low'})	frozenset({'subscribed_term_d_no'})	0.1888962618889626	0.8847600088476001	0.17650962176509621	0.9344262295081968	1.0561352459016393	1.0	0.009381763424939071	1.7574098650740997	0.0655299279012913	0.19674556213017752	0.43098077467669393	0.5669631147540983
frozenset({'loan_no', 'job_manual-labor', 'balance_low'})	frozenset({'subscribed_term_d_no'})	0.23247069232470693	0.8847600088476001	0.21212121212121213	0.9124643196955281	1.0313127973358707	1.0	0.006440440323196711	1.3164916380562213	0.03955819732971128	0.23435972629521018	0.2404053538262621	0.5761071598477641
frozenset({'loan_no', 'job_manual-labor', 'housing_yes'})	frozenset({'subscribed_term_d_no'})	0.192435301924353	0.8847600088476001	0.17850033178500332	0.9275862068965518	1.0484043103448277	1.0	0.008241272351822149	1.5914094016283815	0.05717127965144754	0.19862170809746493	0.37162618306969425	0.5646681034482759
frozenset({'education_secondary', 'job_white-collar', 'marital_married'})	frozenset({'credit_no'})	0.13050210130502102	0.9831895598318956	0.12806901128069012	0.9813559322033899	0.9981350212579361	1.0	-0.0002392922585309487	0.901650881743785	-0.0021442913886380497	0.12993716337522443	-0.10907671721676648	0.5558073249318412
frozenset({'education_secondary', 'job_white-collar', 'marital_married'})	frozenset({'subscribed_term_d_no'})	0.13050210130502102	0.8847600088476001	0.11745189117451892	0.9	1.017225	1.0	0.001988850869258124	1.1523999115239993	0.019474829701235263	0.13082039911308205	0.13224568138195797	0.516375
frozenset({'education_tertiary', 'job_white-collar', 'marital_married'})	frozenset({'credit_no'})	0.12143331121433311	0.9831895598318956	0.12076974120769741	0.994535519125683	1.0115399509487544	1.0	0.0013777774059476472	3.076310550763102	0.012985126655821513	0.1227517985611511	0.6749352890422775	0.5586850823974872
frozenset({'job_white-collar', 'balance_low', 'marital_married'})	frozenset({'credit_no'})	0.2318071223180712	0.9831895598318956	0.23047998230479982	0.9942748091603054	1.0112747834001667	1.0	0.0025696397469970045	2.936223549362273	0.014513386237567294	0.2341046955740283	0.6594264764965894	0.6143477532865644
frozenset({'housing_no', 'job_white-collar', 'marital_married'})	frozenset({'credit_no'})	0.12032736120327361	0.9831895598318956	0.11900022119000221	0.988970588235294	1.0058798716336927	1.0	0.0006956158928221184	1.5241465752414558	0.006645086571204507	0.12087171422152325	0.343895123839005	0.5550027294382319
frozenset({'housing_yes', 'job_white-collar', 'marital_married'})	frozenset({'credit_no'})	0.15262110152621103	0.9831895598318956	0.15085158150851583	0.9884057971014493	1.0053054237785495	1.0	0.0007961078779013531	1.4499004644990037	0.006227939842510247	0.15315517628565012	0.31029748283752817	0.5709183091244029
frozenset({'loan_no', 'job_white-collar', 'marital_married'})	frozenset({'credit_no'})	0.23025879230258792	0.9831895598318956	0.22782570227825702	0.989433237271854	1.006350430979989	1.0	0.001437661626851744	1.5908789286360563	0.008198024774020823	0.23114901256732498	0.3714166540269961	0.6105771360712475
frozenset({'subscribed_term_d_no', 'job_white-collar', 'marital_married'})	frozenset({'credit_no'})	0.23976996239769963	0.9831895598318956	0.23689449236894491	0.9880073800738007	1.0049001946712381	1.0	0.0011551685782404675	1.4017320878634743	0.006414242546984828	0.2402422611036339	0.2865969120217515	0.6144761309817822
frozenset({'marital_single', 'job_white-collar', 'balance_low'})	frozenset({'credit_no'})	0.1335987613359876	0.9831895598318956	0.13227162132271622	0.990066225165563	1.006994241613838	1.0	0.0009187139707000913	1.69225097692252	0.008016680569987885	0.13435183104920242	0.40907110491460796	0.562299704258822
frozenset({'loan_no', 'marital_single', 'job_white-collar'})	frozenset({'credit_no'})	0.1378013713780137	0.9831895598318956	0.13581066135810663	0.9855537720706261	1.0024046352151408	1.0	0.0003257916887257628	1.1636560249699022	0.00278226702744103	0.1378536147283341	0.1406395201486927	0.561843252739475
frozenset({'subscribed_term_d_no', 'marital_single', 'job_white-collar'})	frozenset({'credit_no'})	0.13558947135589472	0.9831895598318956	0.1333775713337757	0.9836867862969003	1.0005057279748675	1.0	6.741867353415865e-05	1.030479982304789	0.0005847595865773899	0.13535353535353534	0.02957843221429386	0.5596724145207786
frozenset({'education_secondary', 'job_white-collar', 'balance_low'})	frozenset({'credit_no'})	0.1939836319398363	0.9831895598318956	0.1915505419155054	0.9874572405929305	1.0043406489810212	1.0	0.0008278602139853153	1.3402505479479656	0.005362036490114481	0.1943447037701975	0.2538708515873523	0.5911414436935406
frozenset({'education_secondary', 'housing_yes', 'job_white-collar'})	frozenset({'credit_no'})	0.1386861313868613	0.9831895598318956	0.13581066135810663	0.9792663476874004	0.9960097093126518	1.0	-0.0005440951149299766	0.8107804604154999	-0.004629820439901415	0.13772992373261556	-0.233379501385037	0.5586995405478622
frozenset({'loan_no', 'education_secondary', 'job_white-collar'})	frozenset({'credit_no'})	0.1873479318734793	0.9831895598318956	0.1840300818403008	0.9822904368358913	0.9990855039223993	1.0	-0.00016844883380126574	0.9492295214922932	-0.001125085819245724	0.1865470852017937	-0.053485987696516184	0.5847335198802629
frozenset({'education_secondary', 'subscribed_term_d_no', 'job_white-collar'})	frozenset({'credit_no'})	0.20283123202831232	0.9831895598318956	0.1981862419818624	0.9770992366412213	0.993805545299204	1.0	-0.0012353077562150816	0.7340558873405576	-0.0077583407002081595	0.2006269592476489	-0.3622940940136624	0.5893370198954138
frozenset({'education_secondary', 'housing_yes', 'job_white-collar'})	frozenset({'subscribed_term_d_no'})	0.1386861313868613	0.8847600088476001	0.1269630612696306	0.9154704944178629	1.0347105263157894	1.0	0.004259118436751766	1.3633108387274486	0.03894761707907633	0.14162348877374784	0.26649156480452607	0.5294852472089314
frozenset({'education_tertiary', 'job_white-collar', 'balance_low'})	frozenset({'credit_no'})	0.19708029197080293	0.9831895598318956	0.1957531519575315	0.9932659932659932	1.0102487189101361	1.0	0.0019858664432163	2.4963503649634737	0.012634822804314145	0.19883172320826778	0.5994152046783577	0.5961830528759662
frozenset({'education_tertiary', 'housing_no', 'job_white-collar'})	frozenset({'credit_no'})	0.11457642114576422	0.9831895598318956	0.11302809113028091	0.9864864864864864	1.0033532970540844	1.0	0.0003777500568630937	1.243972572439718	0.003774566335522257	0.11477987421383647	0.19612375533427664	0.5507235582038731
frozenset({'education_tertiary', 'housing_yes', 'job_white-collar'})	frozenset({'credit_no'})	0.11745189117451892	0.9831895598318956	0.11634594116345941	0.9905838041431261	1.0075206700857307	1.0	0.0008684679781604532	1.7852687458526688	0.008457931901998282	0.11820224719101124	0.4398602438299079	0.5544595061210569
frozenset({'loan_no', 'education_tertiary', 'job_white-collar'})	frozenset({'credit_no'})	0.20261004202610042	0.9831895598318956	0.2006193320061933	0.990174672489083	1.0071045431548131	1.0	0.0014152539690297783	1.71092924377596	0.008846894320181906	0.20363718006286485	0.4155222937255806	0.5971120831511781
